Status,Lift Name,Type,Capacity,Vertical Rise,Length,Line Speed,Drive,Ride Time,Resort,State,Ikon,Epic,Price,Season,Beginner slopes,Intermediate slopes,Difficult slopes,Total slopes,Longest run,Lift capacity,Nightskiing,Summer skiing
Operating,Elkhead Express,High Speed Quad,2400,762,2411,1000,,2.4,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Four Points,Triple,1800,1361,4012,500,Top,8,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Four Points,Triple,1800,1361,4012,500,Top,8,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Greenhorn Ranch Express,High Speed Quad,1800,230,1206,600,,2,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Greenhorn Ranch Express,High Speed Quad,1800,230,1206,600,,2,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Morningside,Triple,1800,545,2685,500,Top,5.4,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Morningside,Triple,1800,545,2685,500,Top,5.4,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Pony Express,High Speed Quad,2400,1653,5003,1000,Top,5,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Pony Express,High Speed Quad,2400,1653,5003,1000,Top,5,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,South Peak,Triple,1800,305,1700,450,Top,3.8,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,South Peak,Triple,1800,305,1700,450,Top,3.8,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Steamboat Gondola,Gondola 8,3600,2176,8849,1181,Top,7.5,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Steamboat Gondola,Gondola 8,3600,2176,8849,1181,Top,7.5,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Storm Peak Express,High Speed Quad,2400,2159,6885,1000,Top,6.9,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Storm Peak Express,High Speed Quad,2400,2159,6885,1000,Top,6.9,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Sundown Express,High Speed Quad,2800,1936,5418,1000,Top,5.4,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Sundown Express,High Speed Quad,2800,1936,5418,1000,Top,5.4,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Sunshine Express,High Speed Quad,,,,,Top,,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Sunshine Express,High Speed Quad,,,,,Top,,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Thunderhead Express,High Speed Quad,2400,1641,5530,1000,Top,5.5,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Thunderhead Express,High Speed Quad,2400,1641,5530,1000,Top,5.5,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Wildhorse Gondola,Pulse Gondola 6,340,104,1942,1000,Bottom,1.9,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Wildhorse Gondola,Pulse Gondola 6,340,104,1942,1000,Bottom,1.9,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,Wild Blue Gondola I,Gondola 10,3200,590,4267,1200,,3.6,steamboat,co,1,0,120,November - April,25,95,45,165,4,32720,Yes,No
Operating,Wild Blue Gondola I,Gondola 10,3200,590,4267,1200,,3.6,steamboat,co,1,0,21,November - April,1,1,0,2,0,2220,No,No
Operating,1,Triple,,,,,Bottom,,steeplechase,mn,0,0,,,,,,,,,,
Operating,2,Triple,,,,,Bottom,,steeplechase,mn,0,0,,,,,,,,,,
Operating,3,Double,,,,,Bottom,,steeplechase,mn,0,0,,,,,,,,,,
Operating,4,Double,,,,,Top,,steeplechase,mn,0,0,,,,,,,,,,
Operating,Aerial Tram,Gondola 4,,,,400,Bottom,7.3,sterling vineyards,ca,0,0,,,,,,,,,,
Operating,Brooks Express,High Speed Quad,2400,813,4179,1000,Bottom,4.2,stevens pass,wa,0,1,63,December - April,4,18,15,37,0,17110,Yes,No
Operating,Daisy,Quad,1806,310,4013,450,Bottom,8.9,stevens pass,wa,0,1,63,December - April,4,18,15,37,0,17110,Yes,No
Operating,Double Diamond/Southern Cross,Triple,2400,2466,5675,500,Top,11.4,stevens pass,wa,0,1,63,December - April,4,18,15,37,0,17110,Yes,No
Operating,Hogsback Express,High Speed Quad,2800,781,3293,1000,Bottom,3.3,stevens pass,wa,0,1,63,December - April,4,18,15,37,0,17110,Yes,No
Operating,Jupiter Express,High Speed Quad,2400,1346,3973,1000,Top,4,stevens pass,wa,0,1,63,December - April,4,18,15,37,0,17110,Yes,No
Operating,Kehr's,Double,1300,824,2095,,Bottom,,stevens pass,wa,0,1,63,December - April,4,18,15,37,0,17110,Yes,No
Operating,Seventh Heaven,Double,900,437,1000,,Bottom,,stevens pass,wa,0,1,63,December - April,4,18,15,37,0,17110,Yes,No
Operating,Skyline Express,High Speed Quad,2400,1219,5355,1000,Top,5.4,stevens pass,wa,0,1,63,December - April,4,18,15,37,0,17110,Yes,No
Operating,Tye Mill,Triple,1800,706,1513,425,Bottom,3.6,stevens pass,wa,0,1,63,December - April,4,18,15,37,0,17110,Yes,No
Operating,Poma,Platter,600,302,1500,413,Bottom,3.6,storrs hill,nh,0,0,,,,,,,,,,
Operating,Adventure,Triple,1500,127,980,300,Bottom,3.3,stowe,vt,0,1,106,November - April,20,42,8,70,6,20300,Yes,No
Operating,FourRunner,High Speed Quad,2400,2046,5882,1000,Top,5.9,stowe,vt,0,1,106,November - April,20,42,8,70,6,20300,Yes,No
Operating,Gondola,Gondola 8,2700,2100,7664,1200,Bottom,6.4,stowe,vt,0,1,106,November - April,20,42,8,70,6,20300,Yes,No
Operating,Lookout,Double,1200,1175,5341,500,Top,10.7,stowe,vt,0,1,106,November - April,20,42,8,70,6,20300,Yes,No
Operating,Meadows,Quad,2000,432,1734,400,Bottom,4.3,stowe,vt,0,1,106,November - April,20,42,8,70,6,20300,Yes,No
Operating,Over Easy,Gondola 6,1200,15,1483,800,Mansfield,1.9,stowe,vt,0,1,106,November - April,20,42,8,70,6,20300,Yes,No
Operating,Sensation,High Speed Quad,2400,1454,5889,1100,Bottom,5.4,stowe,vt,0,1,106,November - April,20,42,8,70,6,20300,Yes,No
Operating,Sunny Spruce,High Speed Quad,2400,865,3769,1100,Bottom,3.4,stowe,vt,0,1,106,November - April,20,42,8,70,6,20300,Yes,No
Operating,Sunrise,High Speed Six,3000,1214,4476,1000,,4.5,stowe,vt,0,1,106,November - April,20,42,8,70,6,20300,Yes,No
Operating,Toll House,Double,800,890,6400,500,Bottom,12.8,stowe,vt,0,1,106,November - April,20,42,8,70,6,20300,Yes,No
Operating,American Express,High Speed Six,3600,658,3238,1000,Bottom,3.2,stratton,vt,1,0,90,November - April,60,20,12,92,0,26900,Yes,No
Operating,Gondola,Gondola 10,3000,1742,7379,1000,Bottom,7.4,stratton,vt,1,0,90,November - April,60,20,12,92,0,26900,Yes,No
Operating,Shooting Star,High Speed Six,3600,798,3305,1050,Top,3.1,stratton,vt,1,0,90,November - April,60,20,12,92,0,26900,Yes,No
Operating,Snow Bowl Express,High Speed Quad,2400,1371,4606,1000,Bottom,4.6,stratton,vt,1,0,90,November - April,60,20,12,92,0,26900,Yes,No
Operating,Solstice,Quad,2000,,,,Bottom,,stratton,vt,1,0,90,November - April,60,20,12,92,0,26900,Yes,No
Operating,South American,Quad,2100,,,,Bottom,,stratton,vt,1,0,90,November - April,60,20,12,92,0,26900,Yes,No
Operating,Sunrise Express,High Speed Six,3600,1122,4502,1050,Bottom,4.3,stratton,vt,1,0,90,November - April,60,20,12,92,0,26900,Yes,No
Operating,Tamarack,Triple,1800,569,3499,450,Bottom,7.8,stratton,vt,1,0,90,November - April,60,20,12,92,0,26900,Yes,No
Operating,URSA Express,High Speed Six,3600,1340,4620,1100,Top,4.2,stratton,vt,1,0,90,November - April,60,20,12,92,0,26900,Yes,No
Operating,Villager,Double,1000,155,1073,375,Top,2.9,stratton,vt,1,0,90,November - April,60,20,12,92,0,26900,Yes,No
Operating,Christmas Tree Express,High Speed Quad,2400,505,2014,1000,Bottom,2,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,Crow's Peak,Triple,1800,906,2911,500,Bottom,5.8,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,Disney Express,High Speed Quad,2800,1015,3505,1000,Bottom,3.5,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,Jerome Hill Express,High Speed Quad,2400,685,3070,1000,Bottom,3.1,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,Mt. Lincoln Express,High Speed Quad,2800,1292,4439,1000,Bottom,4.4,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,Mt. Judah Express,High Speed Quad,2800,848,3848,1000,Bottom,3.8,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,Nob Hill,Quad,2000,83,673,400,Top,1.7,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,Summit,Quad,1200,382,925,500,Bottom,2.1,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,Village Tow,Platter,344,73,1127,400,Bottom,2.8,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,Village Gondola,Gondola 4,1000,87,3205,787,Highway,4.3,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,White Pine,Quad,2400,242,1260,500,Top,2.5,sugar bowl,ca,0,0,98,November - April,15,40,34,89,4,25544,No,No
Operating,Castlerock,Double,1046,1670,4707,300,Bottom,15.7,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Gatehouse Express,High Speed Quad,3000,831,3868,1000,Bottom,3.9,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,GMVS,T-Bar,,,,,Bottom,,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Green Mountain Express,High Speed Quad,2600,1495,6243,1100,Top,5.7,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Heaven's Gate,Triple,1600,1444,3924,500,Bottom,7.8,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Inverness,Quad,1900,1098,4411,550,Bottom,8,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,KBRA,T-Bar,1000,1073,3966,690,Bottom,5.7,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,North Lynx,Triple,1500,,,,Bottom,,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,North Ridge Express,High Speed Quad,2000,1690,5647,1100,Top,5.1,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Slide Brook Express,High Speed Quad,1800,1557,11012,1100,Bottom,10,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Summit,Quad,1500,1041,3510,550,Bottom,6.4,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Sunshine,Quad,1103,477,2171,450,Bottom,4.8,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Super Bravo Express,High Speed Quad,2800,1529,5689,1000,Bottom,5.7,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Valley House,Quad,1852,1242,3759,485,Bottom,7.8,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Village,Quad,1500,260,1695,400,Top,4.2,sugarbush,vt,1,0,83,November - April,17,40,30,87,5,25652,No,No
Operating,Bateau,T-Bar,740,973,3030,,,,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,CVA/Colby,T-Bar,1185,430,1405,590,Bottom,2.4,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,Double Runner East,Double,1200,617,3080,450,Bottom,6.8,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,Double Runner West,Double,1200,1014,4403,450,Bottom,9.8,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,King Pine,Quad,2400,1074,3174,450,Bottom,7.1,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,Sawduster,Double,500,94,1125,350,Bottom,3.2,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,Skidway,Double,1000,149,1000,,Top,,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,Skyline,Quad,1815,1457,3746,485,Bottom,7.7,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,Snubber,Triple,1800,428,5460,500,Bottom,10.9,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,SuperQuad,High Speed Quad,3000,1783,6655,1070,Bottom,6.2,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,Timberline,Quad,2400,980,3900,,Bottom,9.1,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,West Mountain,Double,1200,1275,6968,500,Bottom,13.9,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,Whiffletree,High Speed Quad,2800,1047,4750,1070,Bottom,4.4,sugarloaf,me,1,0,81,November - April,28,40,51,119,5,20720,No,No
Operating,Double,Double,1000,302,1600,492,Bottom,3.3,suicide six,vt,0,0,,,,,,,,,,
Operating,Quad,Quad,2000,610,1946,450,Bottom,4.3,suicide six,vt,0,0,,,,,,,,,,
Operating,1 River Run,High Speed Quad,2400,619,2976,900,Top,3.3,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,2 Roundhouse Gondola,Gondola 8,1800,2160,7935,1000,Top,7.9,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,3 Christmas,High Speed Quad,3000,1353,4170,1000,Top,4.2,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,4 Broadway,High Speed Quad,2400,1585,5223,1000,Top,5.2,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,5 Lookout Express,High Speed Quad,1800,2673,7640,1000,Top,7.6,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,7 Greyhawk,High Speed Quad,2400,1488,4150,1000,Top,4.2,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,8 Frenchman's,High Speed Quad,2000,1502,4070,900,Top,4.5,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,10 Challenger,High Speed Quad,1500,3142,9020,1000,Top,9,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,11 Lookout,Triple,2000,170,2050,450,Bottom,4.6,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,12 Seattle Ridge,High Speed Quad,2400,1309,4071,900,Top,4.5,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,14 Mayday,Triple,1800,1739,4290,550,Top,7.8,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,Dollar Express,High Speed Quad,2400,634,2572,1000,Top,2.6,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,Elkhorn,Triple,1400,563,2400,450,Bottom,5.3,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,Half Dollar,Double,1200,186,1170,475,Top,2.5,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,Quarter Dollar Express,High Speed Quad,2400,181,2317,800,Top,2.9,sun valley,id,1,0,107,December - April,35,40,17,92,0,24500,No,No
Operating,Clipper Ship,Quad,2200,374,1814,425,Bottom,4.3,sunapee,nh,0,1,,,,,,,,,,
Operating,North Peak,Triple,1800,965,3254,450,Bottom,7.2,sunapee,nh,0,1,,,,,,,,,,
Operating,Spruce,Triple,1800,417,1940,400,Bottom,4.9,sunapee,nh,0,1,,,,,,,,,,
Operating,Sunapee Express,High Speed Quad,2650,1405,6057,1100,Bottom,5.5,sunapee,nh,0,1,,,,,,,,,,
Operating,Sunbowl Express,High Speed Quad,2400,1058,4292,1000,,4.3,sunapee,nh,0,1,,,,,,,,,,
Operating,Red's,Quad,1400,1282,4084,450,Bottom,9.1,sundance,ut,0,0,,,,,,,,,,
Operating,Flathead,Triple,1400,1115,2648,500,Bottom,5.3,sundance,ut,0,0,,,,,,,,,,
Operating,Jake's,Quad,1800,647,2702,450,Top,6,sundance,ut,0,0,,,,,,,,,,
Operating,Outlaw Express,High Speed Quad,2400,1288,5005,1000,Top,5,sundance,ut,0,0,,,,,,,,,,
Operating,Stairway,Quad,1200,435,996,450,Top,2.2,sundance,ut,0,0,,,,,,,,,,
Operating,Wildwood,Quad,1800,575,2315,450,Top,5.1,sundance,ut,0,0,,,,,,,,,,
Operating,1 Barker Mountain Express,High Speed Quad,3000,1396,4902,1000,Bottom,4.9,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,2 South Ridge Express,High Speed Quad,2750,505,3074,800,Bottom,3.8,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,3 Quantum Leap,Triple,1500,,,,Bottom,,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,4 Locke Mountain,Triple,1500,1394,4768,500,Bottom,9.5,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,5 Alera Group Competition Lift,T-Bar,1200,864,2885,689,Bottom,4.2,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,6 North Peak Express,High Speed Quad,2800,980,4153,1000,Top,4.2,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,7 Chondola,Chondola 6/8,2330,1138,6427,1000,Top,6.4,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,8 Spruce Peak,Triple,1480,1207,4366,500,Bottom,8.7,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,9 White Cap,Quad,2000,898,3725,500,Bottom,7.5,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,10 White Heat,Quad,2400,1294,3665,480,Bottom,7.6,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,11 Little White Cap,Quad,1800,602,3135,460,Bottom,7,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,12 Aurora Peak,Quad,2400,1095,3483,480,Bottom,7.3,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,13 Jordan Mountain,Double,1600,342,1735,450,Top,3.9,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,14 Jordan 8,High Speed Eight,3200,1325,4760,1200,Bottom,4,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,15 Oz,Quad,2400,1051,2954,475,Bottom,6.2,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,19 Merrill Hill,Triple,1800,494,2037,500,Bottom,4.1,sunday river,me,1,0,85,October - April,30,40,14,84,4,29950,Yes,No
Operating,Tercero,Triple,,500,,,Bottom,10,sunlight,co,0,0,,,,,,,,,,
Operating,Primo,Double,730,1760,7260,500,Top,14.5,sunlight,co,0,0,,,,,,,,,,
Operating,Segundo,Double,970,1160,4556,500,Top,9.1,sunlight,co,0,0,,,,,,,,,,
Operating,Double,Double,1200,530,2500,465,Bottom,5.4,swain,ny,0,0,,,,,,,,,,
Operating,Quad 1,Quad,2400,,,400,Bottom,2.6,swain,ny,0,0,,,,,,,,,,
Operating,Quad 2,Quad,2400,189,1037,400,Bottom,,swain,ny,0,0,,,,,,,,,,
Operating,Quad 3,Quad,2100,505,2245,400,Bottom,5.6,swain,ny,0,0,,,,,,,,,,
Operating,Quad 80,Quad,2400,173,858,362,Bottom,2.4,swiss valley,mi,0,0,,,,,,,,,,
Operating,Quad 83,Quad,2400,99,666,305,Bottom,2.2,swiss valley,mi,0,0,,,,,,,,,,
Operating,Triple,Triple,1800,180,1157,400,Bottom,2.9,swiss valley,mi,0,0,,,,,,,,,,
Operating,Easy Rider Express,High Speed Quad,2400,160,1165,900,Top,1.3,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,El Dorado,Double,1200,728,3490,475,Top,7.3,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,Grandview Express,High Speed Quad,2400,1588,5172,1000,Top,5.1,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,Nob Hill,Double,1200,852,3455,475,Bottom,7.3,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,Puma,Triple,1800,1430,5288,475,Top,11.1,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,Rock Garden,Double,1000,322,1500,517,Bottom,2.9,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,Short Stuff,Double,1200,222,1520,475,Top,3.2,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,Tahoe King,Double,1200,1596,5240,500,Top,10.5,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,West Bowl Express,High Speed Quad,2400,1417,5022,1000,Top,5,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,Eagle Rock,Quad,2400,510,1975,400,Bottom,4.9,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,Snowbird,Triple,1200,234,1517,400,Bottom,3.8,tahoe,ca,1,0,102,November - April,25,40,35,100,5,16200,No,No
Operating,Buttercup,Quad,2400,331,2405,500,Top,4.8,tamarack resort,id,0,0,59,December - April,12,20,10,42,0,8700,No,No
Operating,Discovery,Quad,1200,105,1009,275,Bottom,3.7,tamarack resort,id,0,0,59,December - April,12,20,10,42,0,8700,No,No
Operating,Rock Creek,Platter,300,78,1051,350,Bottom,3,tamarack resort,id,0,0,59,December - April,12,20,10,42,0,8700,No,No
Operating,Summit Express,High Speed Quad,1200,996,3694,1000,Top,3.7,tamarack resort,id,0,0,59,December - April,12,20,10,42,0,8700,No,No
Operating,Tamarack Express,High Speed Quad,1200,1839,8061,1000,Top,8.1,tamarack resort,id,0,0,59,December - April,12,20,10,42,0,8700,No,No
Operating,Wildwood Express,High Speed Quad,1800,1645,5316,1000,Top,5.3,tamarack resort,id,0,0,59,December - April,12,20,10,42,0,8700,No,No
Operating,1,High Speed Quad,2400,1633,3770,1000,Top,3.8,taos,nm,1,0,84,November - April,27,28,58,113,0,17000,No,No
Operating,2,Quad,1800,1066,3205,500,Bottom,6.4,taos,nm,1,0,84,November - April,27,28,58,113,0,17000,No,No
Operating,4,Quad,2400,1230,4436,500,Bottom,8.9,taos,nm,1,0,84,November - April,27,28,58,113,0,17000,No,No
Operating,7,Triple,1800,920,3100,470,Top,6.6,taos,nm,1,0,84,November - April,27,28,58,113,0,17000,No,No
Operating,7A,Double,,,,,Bottom,,taos,nm,1,0,84,November - April,27,28,58,113,0,17000,No,No
Operating,8,Quad,2400,1216,4533,500,Bottom,9.1,taos,nm,1,0,84,November - April,27,28,58,113,0,17000,No,No
Operating,Gondolita,Pulse Gondola 6,400,61,768,1000,Bottom,0.8,taos,nm,1,0,84,November - April,27,28,58,113,0,17000,No,No
Operating,Kachina Peak,Triple,1500,1095,2330,500,Bottom,4.7,taos,nm,1,0,84,November - April,27,28,58,113,0,17000,No,No
Operating,Pioneer,Triple,,,,,Top,,taos,nm,1,0,84,November - April,27,28,58,113,0,17000,No,No
Operating,Rueggli,Triple,1500,130,971,400,Top,2.4,taos,nm,1,0,84,November - April,27,28,58,113,0,17000,No,No
Operating,1 Chondola,Chondola 4/4,2000,385,2910,800,Bottom,3.6,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,2 Thrill Hill,Platter,195,355,1425,350,Bottom,4,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,4 Village Express,High Speed Quad,2800,1244,6254,1000,Top,6.3,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,5 Polar Queen Express,High Speed Quad,2400,936,4912,1000,Top,4.9,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,6 Apex,Triple,1500,1144,2957,500,Top,6,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,7 Lift 7,Double,1040,1838,4796,500,Top,9.6,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,8 Oak Street,Double,900,1055,2686,450,Bottom,5.5,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,9 Plunge Express,High Speed Quad,2400,2119,6176,1000,,6.2,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,10 Sunshine Express,High Speed Quad,1200,1750,10732,984,Bottom,10.9,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,11 Ute Park Express,High Speed Quad,2200,274,3677,1000,,3.7,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,12 Prospect Express,High Speed Quad,2400,1048,5077,1000,Top,5.1,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,13 Lynx,Platter,585,34,701,472,Bottom,2,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,14 Gold Hill Express,High Speed Quad,2200,1475,3677,1000,Bottom,3.7,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,15 Revelation,Quad,1200,799,1841,450,Top,4.1,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,Gondola Village Parking,Gondola 8,1200,62,2782,1000,Top,2.8,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,Mountain Village Gondola Stage I,Gondola 8,1200,1786,6030,1000,Top,6,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,Mountain Village Gondola Stage II,Gondola 8,1200,1010,4115,1000,Top,4.1,telluride,co,0,1,110,November - April,6,51,29,86,7,22638,No,No
Operating,Eclipse,Triple,1530,622,3125,450,Bottom,6.9,tenney mountain,nh,0,0,,,,,,,,,,
Operating,Hornet,Double,800,1285,5985,,Bottom,,tenney mountain,nh,0,0,,,,,,,,,,
Operating,Platter Pull,Platter,,,,,Top,,tenney mountain,nh,0,0,,,,,,,,,,
Operating,Big Bear,Double,990,912,3174,500,Bottom,6.3,teton pass,mt,0,0,,,,,,,,,,
Operating,Main Line,Double,,,,,Bottom,,the hideout,pa,0,0,,,,,,,,,,
Operating,North Face,Triple,1500,143,632,375,Top,1.7,the homestead,mi,0,0,,,,,,,,,,
Operating,Sunnyside,Triple,1530,129,840,325,Top,2.6,the homestead,mi,0,0,,,,,,,,,,
Operating,Whatta View,Double,1015,201,841,425,Top,2,the homestead,mi,0,0,,,,,,,,,,
Operating,Double,Double,900,400,2500,350,Bottom,7.1,thunder ridge,ny,0,0,,,,,,,,,,
Operating,Little Thunder,Double,800,130,800,,Bottom,,thunder ridge,ny,0,0,,,,,,,,,,
